brand,title,type,price,available,sold,total_amount,genre,lastUpdate,country,state,city
Ralph Lauren,Encre Noire A L'extreme by Lalique cologne for him EDP 3.3 / 3.4 oz New Tester,Eau de Parfum,25.74,5.0,7.0,180.18,man,14-5-2024,United States,Texas,Dallas
Lancôme,GENTLEMEN ONLY by Givenchy Cologne 3.3 / 3.4 oz EDT Cologne For Men New in Box,Eau de Toilette,50.44,13.0,636.0,32079.84,man,24-5-2024,United States,Texas,Dallas
Lancôme,Afnan 9 PM Men Sample Vial 0.09 oz 3 ml Eau De Parfum Spray On Card,Eau de Parfum,6.94,10.0,131.0,909.14,man,20-5-2024,United States,California,Midway City
Giorgio Armani,Naxos By Xerjoff Vial Spray 2ml New Sealed,Eau de Parfum,11.99,4.0,442.0,5299.58,man,22-5-2024,United States,Florida,Fort Walton Beach
Giorgio Armani,Jaguar Classic Motion by Jaguar Cologne 3.4 / 3.3 oz Men edt NEW IN BOX,Eau de Toilette,14.57,54.0,63.0,917.91,man,19-5-2024,United States,Texas,Dallas
Versace,WITHOUT BOX - 50ml (1.65 fl oz) Al Rehab Choco Musk Concentrated Perfume Oil,Eau de Parfum,8.99,7.0,76.0,683.24,man,22-3-2024,United States,New York,Lynbrook
Giorgio Armani,Diesel Only The Brave by Diesel EDT Cologne for Men 6.7 oz New In Box,Eau de Toilette,56.0,3.0,677.0,37912.0,man,20-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Amouage Interlude by Amouage 3.4 oz EDP Cologne for Men New In Box,Eau de Parfum,166.18,10.0,78.0,12962.04,man,22-5-2024,United States,New Jersey,Hackensack
Ralph Lauren,Polo Blue by Ralph Lauren EDT for Men 2.5oz - 75ml *NEW IN SEALED BOX*,Eau de Cologne,29.99,10.0,60.0,1799.4,man,10-5-2024,United States,Florida,Miami
Carolina Herrera,Rasasi It's Essential for Men Long Lasting Eau De Parfum- 100ml- FREE SHIPPING,Eau de Parfum,38.0,8.0,12.0,456.0,man,17-5-2024,India,DELHI,DELHI
Versace,Bvlgari Man In Black Made Stronger With Pheromones For Super Sexy Scent Trails!,Eau de Toilette,16.48,10.0,24.0,395.52,man,19-5-2024,United States,Georgia,Austell
Dolce & Gabbana,Armaf club de nuit UNTOLD 6.7oz/200ml Eau de Parfum Unisex Spray - New & Sealed,Eau de Parfum,85.0,10.0,10.0,850.0,man,24-4-2024,United States,Texas,Houston
Dolce & Gabbana,Armaf Odyssey Mandarin Sky Eau De Parfum for Men 100ml - FREE SHIPPING,Eau de Parfum,41.0,8.0,397.0,16277.0,man,16-5-2024,India,DELHI,DELHI
Yves Saint Laurent,Women TABU by DANA 2.3 oz EDC Spray New In Box (NOT 3.0),Eau de Cologne,14.99,10.0,647.0,9698.53,man,16-2-2024,United States,Florida,Orlando
Carolina Herrera,HERRERA FOR MEN * Carolina Herrera Cologne * EDT * 6.7 / 6.8 oz * NEW IN BOX,Eau de Toilette,66.52,10.0,1963.0,130578.76,man,15-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,D By Diesel by Diesel Eau De Toilette Spray 3.4oz/100ml for Men WITHOUT BOX,Eau de Toilette,26.99,8.0,21.0,566.79,man,17-5-2024,United States,New Jersey,Bogota
Yves Saint Laurent,Assorted Body Oils - 100% Pure Uncut Fragrances - 1/3 Oz Roll-Ons For Men,Eau de Parfum,8.0,10.0,1113.0,8904.0,man,22-5-2024,United States,Florida,Fort Lauderdale
Lancôme,Supremacy Incense by Afnan cologne for men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,24.35,110.0,692.0,16850.2,man,21-5-2024,United States,Texas,Dallas
Versace,LAPIDUS pour Homme by Ted Lapidus Cologne 3.3 oz EDT 3.4 Men New in Box,Eau de Toilette,20.08,29.0,518.0,10401.44,man,23-4-2024,United States,Texas,Dallas
Yves Saint Laurent,Arabian Oud - Arabian Knight EDP For Men 3.4 oz/100ML,Fragrances,99.63,3.0,13.0,1295.19,man,22-5-2024,United States,New York,Brooklyn
Giorgio Armani,Emporio Armani Stronger With You ABSOLUTELY 1.7oz.Parfum Spray New in Sealed Box,Eau de Parfum,74.99,10.0,82.0,6149.18,man,23-5-2024,United States,Texas,Katy
Dolce & Gabbana,Hunter by Armaf cologne for men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,23.62,130.0,415.0,9802.3,man,22-5-2024,United States,Texas,Dallas
Ralph Lauren,360 Red by Perry Ellis 6.7 / 6.8 oz EDT Cologne for Men New In Box,Eau de Toilette,40.13,9.0,2703.0,108471.39,man,22-5-2024,United States,New Jersey,Hackensack
Ralph Lauren,Polo Black by Ralph Lauren EDT 2.5 oz - 75 ml *NEW IN SEALED BOX*,Eau de Toilette,28.99,10.0,180.0,5218.2,man,18-3-2024,United States,Florida,Miami
Ralph Lauren,ZARA  8.0 SUMMER Eau Dau Toilette 100 ML,Eau de Toilette,15.0,2.0,3.0,45.0,man,09-5-2024,United States,Texas,Houston
Dolce & Gabbana,David Beckham The Essence Man 75ml Boxed,Eau de Toilette,37.0,10.0,60.0,2220.0,man,21-5-2024,Canada,Ontario,Scarborough
Giorgio Armani,L'aventure Intense by Al Haramain for men EDP 3.4 oz New in Box,Eau de Parfum,31.98,10.0,12.0,383.76,man,23-5-2024,United States,New Jersey,North Brunswick
Carolina Herrera,RASASI Hawas Ice For Men EDP - 100Ml (3.4Oz),Eau de Parfum,78.0,6.0,27.0,2106.0,man,20-5-2024,United States,New York,Astoria
Ralph Lauren,"Club De Nuit Intense by Armaf, 6.8 oz EDP Spray for Men",Eau de Parfum,53.42,10.0,4.0,213.68,man,24-5-2024,United States,New Jersey,Edison
Ralph Lauren,"Perry Ellis for Men 5.0 oz/150 ml Eau de Toilette Spray Men, Discontinued!",Eau de Toilette,29.98,7.0,14.0,419.72,man,05-5-2024,Canada,Ontario,Burlington
Calvin Klein,BOSS THE SCENT by HUGO BOSS Cologne for Men edt 3.3 oz 3.4 tester,Eau de Toilette,47.26,88.0,52.0,2457.52,man,09-5-2024,United States,Texas,Dallas
Giorgio Armani,Emporio Armani Stronger With You Intensely 3.3oz EDP Spray for Men in Sealed Box,Eau de Parfum,94.99,10.0,420.0,39895.8,man,23-5-2024,United States,Texas,Katy
Yves Saint Laurent,"Prada Luna Rossa Carbon by Prada, 3.4 oz EDT Spray for Men",Eau de Toilette,76.65,10.0,30.0,2299.5,man,23-5-2024,United States,New Jersey,Edison
Giorgio Armani,Diesel Fuel For Life for MEN Cologne 2.5 oz edt Spray NEW IN BOX,Eau de Toilette,29.74,19.0,578.0,17189.72,man,16-5-2024,United States,Texas,Dallas
Unbranded,Jimmy Choo Man Intense 3.3 / 3.4 oz EDT Cologne for Men Tester,Eau de Toilette,36.99,4.0,16.0,591.84,man,23-5-2024,United States,Texas,Melissa
Giorgio Armani,Sexual pour homme by Michel Germain cologne EDT 4.2 oz New in Box,Eau de Toilette,41.19,21.0,258.0,10627.02,man,24-5-2024,United States,Texas,Dallas
Giorgio Armani,"NEW Versace Eros , Gianni Versace 6.7oz 200ml EDT Cologne for Men SEALED GENUINE",Eau de Toilette,69.25,3.0,19.0,1315.75,man,22-5-2024,United States,Pennsylvania,Selinsgrove
Ralph Lauren,Lalique by Lalique cologne for men EDP 4.2 oz New in Box,Eau de Parfum,31.47,48.0,397.0,12493.59,man,24-4-2024,United States,Texas,Dallas
Giorgio Armani,The Baron For Gentleman Cologne Natural Atomizer 4.5 FL OZ NEW,Eau de Cologne,34.99,3.0,1.0,34.99,man,12-11-2023,United States,Michigan,Canton
Carolina Herrera,Scandal Cologne by Jean Paul Gaultier 3.4 oz. EDT Pour Homme Spray NO BOX,Eau de Toilette,55.99,10.0,368.0,20604.32,man,22-5-2024,United States,Texas,Katy
Calvin Klein,Candie's Man by Liz Claiborne 3.4 oz EDT Cologne for Men New In Box,Eau de Toilette,18.32,10.0,211.0,3865.52,man,22-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,Signoricci for Men by Nina Ricci EDT Splash1.7 fl oz New Sealed Box.Vintage.Rare,Eau de Toilette,120.0,3.0,7.0,840.0,man,14-5-2024,United States,Texas,Argyle
Ralph Lauren,Vince Camuto Virtu by Vince Camuto 3.4 oz EDT Cologne for Men Brand New Tester,Eau de Toilette,21.21,8.0,300.0,6363.0,man,14-5-2024,United States,New Jersey,Hackensack
Lancôme,Givenchy Gentleman Reserve Privee 3.3 oz Eau de Parfum Spray for Men. Sealed Box,Eau de Parfum,80.0,10.0,197.0,15760.0,man,24-5-2024,United States,Texas,Katy
Dolce & Gabbana,Declaration Haute Fraicheur by Cartier 3.3 oz EDT Cologne for Men Tester,Eau de Toilette,49.52,10.0,20.0,990.4,man,11-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Light Blue by Dolce & Gabbana D&G 6.7 oz EDT Cologne for Men New In Box,Eau de Toilette,54.99,2.0,45.0,2474.55,man,20-10-2022,United States,Texas,Bellaire
Dolce & Gabbana,"Dolce & Gabbana ""K (KING) INTENSE"",3.3oz, Men, EDP, Spray,2024, Sealed",Eau de Parfum,91.0,3.0,1.0,91.0,man,02-5-2024,United States,Texas,Manor
Yves Saint Laurent,Original Fragrance Cologne by Brut for Men - 5 oz Cologne,Eau de Cologne,9.78,50.0,8.0,78.24,man,23-5-2024,United States,New York,Ronkonkoma
Giorgio Armani,Replica Sailing Day by Maison Margiela 3.4 oz EDT Perfume Cologne New In Box,Eau de Toilette,84.98,8.0,42.0,3569.16,man,21-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,"Mercedes Benz Intense by Mercedes Benz, 4 oz EDT Spray for Men",Eau de Toilette,41.87,8.0,21.0,879.27,man,23-5-2024,United States,New Jersey,Edison
Unbranded,VERSE ADONIS Pour Homme cologne for men 3.4oz,Eau de Parfum,13.99,10.0,9.0,125.91,man,28-4-2024,United States,Michigan,Dearborn
Carolina Herrera,Bad Boy Le Parfum by Carolina Herrera 3.4 oz. EDP Spray for Men New NO BOX,Eau de Parfum,59.99,10.0,496.0,29755.04,man,19-5-2024,United States,Texas,Katy
Ralph Lauren,Hollister Festival Vibes 3.4 oz EDT Cologne for Men Brand New In Box,Eau de Toilette,18.76,5.0,227.0,4258.52,man,20-5-2024,United States,New Jersey,Hackensack
Carolina Herrera,Dirty English by Juicy Couture EDT Cologne for Men 3.4 oz New In Box,Eau de Toilette,22.6,9.0,541.0,12226.6,man,24-5-2024,United States,New Jersey,Hackensack
Ralph Lauren,Polo Blue by Ralph Lauren EDT Spray 4.2 oz for men Factory Sealed in Box,Eau de Toilette,33.0,4.0,401.0,13233.0,man,23-5-2024,United States,California,Chico
Giorgio Armani,Cuba Brazil By Cuba cologne for men EDT 3.3 / 3.4 oz New in Box,Eau de Toilette,10.58,31.0,391.0,4136.78,man,23-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Thallium Anonymous by Yves de Sistelle Cologne Men EDT 3.3 / 3.4 oz New In Box,Eau de Toilette,18.84,47.0,674.0,12698.16,man,21-5-2024,United States,Texas,Dallas
Ralph Lauren,"Perry Ellis 360 Red by Perry Ellis, 6.8 oz EDT Spray for Men",Eau de Toilette,40.72,10.0,232.0,9447.04,man,24-5-2024,United States,New Jersey,Edison
Lancôme,Gentleman Boisee by Givenchy cologne for men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,73.52,4.0,8.0,588.16,man,08-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Mandarina Duck Black 3.4oz EDT Spray For Men New Choose Your Box (Regular/TSTR),Eau de Toilette,27.99,10.0,75.0,2099.25,man,02-11-2022,United States,New Jersey,Edison
Giorgio Armani,Blue Touch By Franck Olivier Men Cologne 3.3oz 100ml Edt New,Eau de Toilette,24.25,10.0,177.0,4292.25,man,22-5-2024,United States,New Jersey,North Brunswick
Dolce & Gabbana,Guess 1981 by Guess cologne for men EDT 3.3 / 3.4 oz New in Box,Eau de Toilette,20.28,45.0,1613.0,32711.64,man,24-5-2024,United States,Texas,Dallas
Paco Rabanne,Invictus by Paco Rabanne for Men EDT Spray 3.4 oz / 100 ml New In Box,Eau de Toilette,39.99,2.0,305.0,12196.95,man,23-5-2024,United States,New York,Jamaica
Dolce & Gabbana,"Lomani EDT Cologne 3.4 oz Men - Authentic, Brand New In Box",Eau de Toilette,9.99,2.0,22.0,219.78,man,20-5-2024,United States,Michigan,Lincoln Park
Ralph Lauren,"Beyond Paradise by Estee Lauder for Men Cologne Spray EDT 0.5 oz , New",Eau de Cologne,17.49,10.0,24.0,419.76,man,28-2-2024,United States,New Jersey,Keyport
