brand,title,type,price,available,sold,total_amount,genre,lastUpdate,country,state,city
Calvin Klein,Euphoria by Calvin Klein 6.7 oz Sensual Skin Body Lotion for Women Brand New,Eau de Parfum,18.88,10.0,2002.0,37797.76,woman,22-5-2024,United States,New Jersey,Hackensack
Calvin Klein,NARCISO RODRIGUEZ NARCISO EAU DE PARFUM SPRAY 30 ML/1 FL.OZ.,Eau de Parfum,125.0,6.0,6.0,750.0,woman,16-5-2024,United States,New York,New York
Giorgio Armani,Vivir By Lucia Mendez CON FEROMONAS Perfume Para Dama 60ml DE FULLER MEXICO,Eau de Parfum,36.99,10.0,31.0,1146.69,woman,23-5-2024,United States,Texas,Austin
Dolce & Gabbana,Jo Malone Incense & Cedrat Cologne Intense Spray Women's Eau de 3.4 fl oz/100ml,Eau de Cologne,76.99,9.0,1.0,76.99,woman,15-5-2024,United States,Nevada,Las Vegas
Giorgio Armani,Dossier Floral Honeysuckle Eau de Parfum Spray 1.7 Oz EDP Perfume NEW No Box,Eau de Parfum,22.99,9.0,39.0,896.61,woman,17-5-2024,United States,New Jersey,Bogota
Dolce & Gabbana,VICTORIA'S SECRET CRUSH FRAGRANCE BODY MIST SPRAY 8.4 FL OZ,Fragrances,24.95,10.0,54.0,1347.3,woman,10-5-2024,United States,New York,Jamaica
Unbranded,USA Perfume Bottle Spray Atomizer Pump Ball / Bulb & Tube / Hose Replacement,Eau de Parfum,13.5,4.0,145.0,1957.5,woman,16-5-2024,United States,Texas,Weatherford
Dolce & Gabbana,Prada Paradoxe Intense Women Eau De Parfum Spray 1.6 oz 50ml New In Box,Eau de Parfum,88.0,2.0,13.0,1144.0,woman,21-5-2024,United States,Washington,Redmond
Lancôme,Maison Alhambra Ladies Pink Shimmer Secret Intense EDP Spray 3.38 oz Fragrances,Fragrances,15.97,3.0,13.0,207.61,woman,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,"Jo Malone London Cologne Spray ,Travel Size 9ml/0.3oz **Choose Your Scent** NEW",Eau de Cologne,16.98,10.0,27.0,458.46,woman,24-5-2024,United States,Texas,Houston
Calvin Klein,Eternity For Women By Calvin Klein Eau De Parfum Spray 1 Fl Oz LOT OF 2,Eau de Parfum,22.99,10.0,7.0,160.93,woman,23-5-2024,United States,Indiana,Fort Wayne
Carolina Herrera,VIVA LA JUICY by JUICY COUTURE Eau De PARFUM SPRAY 1 OZ / 30mL,Eau de Parfum,18.95,10.0,34.0,644.3,woman,18-5-2024,United States,New Jersey,Elizabeth
Lancôme,Maison Alhambra Ladies Reyna Pour Femme EDP 3.4 oz Fragrances 6290360590721,Fragrances,27.89,3.0,8.0,223.12,woman,24-5-2024,United States,New York,Brooklyn
Giorgio Armani,L'aventure Ciel by Al Haramain Eau De Parfum 3.33oz/100ml Spray New With Box,Eau de Parfum,33.75,10.0,10.0,337.5,woman,23-5-2024,United States,New York,Long Island City
Dolce & Gabbana,Gucci Flora Gorgeous Jasmine 3.3 oz EDP Perfume for Women New In Box,Eau de Parfum,87.52,10.0,188.0,16453.76,woman,23-5-2024,United States,New Jersey,Hackensack
Ralph Lauren,"Pink Sugar Creamy Sunshine by Aquolina, 3.4 oz EDT Spray for Women",Eau de Toilette,19.73,10.0,107.0,2111.11,woman,22-5-2024,United States,New Jersey,Edison
Giorgio Armani,"BURBERRY HER Eau De Parfum FOR WOMEN Mini .16oz, 5ml /FREE TRAVEL SPRAY",Eau de Parfum,17.89,10.0,360.0,6440.4,woman,18-1-2024,United States,Florida,West Palm Beach
Dolce & Gabbana,Victoria's Secret DREAM ANGELS DESIRE 4.2 oz Eau De Parfum Spray,Eau de Parfum,99.99,6.0,3.0,299.97,woman,18-5-2024,United States,Indiana,La Porte
Unbranded,JIMMY CHOO FLASH by Jimmy Choo 3.3 / 3.4 oz EDP Perfume Women NEW IN BOX,Eau de Parfum,37.02,25.0,1926.0,71300.52,woman,24-5-2024,United States,Texas,Dallas
Versace,Fantasy Jungle by Britney Spears 3.3 oz EDT Perfume for Women New In Box,Eau de Toilette,24.99,4.0,21.0,524.79,woman,22-5-2024,United States,New Jersey,Hackensack
Versace,Classic Red Door Elizabeth Arden Women 3.3 3.4 oz 100 ml Edt Spray Same As Photo,Eau de Toilette,36.94,7.0,233.0,8607.02,woman,25-3-2024,United States,California,Midway City
Yves Saint Laurent,Black Opium by Yves Saint Laurent EDP for Women 3.0 oz / 90 ml NEW,Eau de Parfum,39.95,10.0,3.0,119.85,woman,16-5-2024,United States,New Jersey,Piscataway
Dolce & Gabbana,Parfums de Marly 2.5 oz Parfums de Marly Oriana Eau De Parfum Spray,Eau de Parfum,89.99,5.0,6.0,539.94,woman,19-5-2024,United States,Texas,Lubbock
Carolina Herrera,Good Girl Dazzling Garden by Carolina Herrera 2.7oz Eau de Parfum Spray. New Box,Eau de Parfum,90.0,10.0,75.0,6750.0,woman,22-5-2024,United States,Texas,Katy
Dolce & Gabbana,Light Blue by Dolce & Gabbana for Women EDT 3.3 FL OZ/ 100ML New Sealed Packed,Eau de Toilette,27.99,2.0,8.0,223.92,woman,17-5-2024,United States,Michigan,Hamtramck
Carolina Herrera,Marc Jacobs Perfect Intense Eau De Parfum 3.3 oz 100ml-Brand New Imperfect Box,Eau de Parfum,65.95,10.0,150.0,9892.5,woman,15-5-2024,United States,Wisconsin,Stanley
Lancôme,L'Interdit Intense Rouge by Givenchy perfume for women EDP 2.7 oz New Tester,Eau de Parfum,63.25,86.0,116.0,7337.0,woman,18-5-2024,United States,Texas,Dallas
Giorgio Armani,My Way  by Giorgio Armani EDP for Women 1.7 oz / 50ml *NEW IN BOX*,Eau de Parfum,50.99,10.0,27.0,1376.73,woman,15-2-2024,United States,Florida,Miami
Versace,Red Jeans by Versus Versace 2.5 oz Perfume for Women New In Box,Eau de Toilette,18.81,4.0,1960.0,36867.6,woman,22-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Armaf Ladies The Pride Of Armaf White EDP Spray 3.4 oz Fragrances 6294015138320,Fragrances,26.31,3.0,20.0,526.2,woman,24-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Prada Candy Perfume 2.7oz EDP Sweetly Luxurious and New Enchanting,Eau de Parfum,35.99,6.0,13.0,467.87,woman,22-5-2024,United States,Michigan,Detroit
Dolce & Gabbana,JOVAN MUSK by COTY Perfume 3.25 oz New in Box,Eau de Cologne,11.94,82.0,1286.0,15354.84,woman,24-5-2024,United States,Texas,Dallas
Dolce & Gabbana,VICTORIA'S SECRET HEAVENLY PARFUM EAU DE PARFUM 3.4 fl. oz. /  100ml,Eau de Parfum,28.0,4.0,5.0,140.0,woman,22-5-2024,United States,Michigan,Hamtramck
Dolce & Gabbana,Jo Malone Dark Amber &Ginger Lily Cologne Intense Women's Eau de 3.4 fl oz/100ml,Eau de Cologne,79.99,6.0,4.0,319.96,woman,15-5-2024,United States,Nevada,Las Vegas
Giorgio Armani,Cry Baby Perfume 1ml ONLY,Eau de Parfum,55.0,6.0,12.0,660.0,woman,24-5-2024,United States,Texas,Round Rock
Lancôme,Glacier Bold EDP Perfume By Maison Alhambra Lattafa 100 ML🥇Hot New Release🥇,Eau de Parfum,39.99,23.0,48.0,1919.52,woman,23-5-2024,United States,New Jersey,North Brunswick
Ralph Lauren,Philosophy Amazing Grace Lavender Eau de Toilette EDT Spray 4oz 120ml NOT SEALED,Eau de Toilette,32.99,4.0,9.0,296.91,woman,12-5-2024,United States,Illinois,Melrose Park
Dolce & Gabbana,Jo Malone English Pear & Freesia 3.4oz Women's Eau de Cologne Spray,Eau de Cologne,66.95,10.0,6.0,401.7,woman,13-5-2024,United States,New Jersey,Piscataway
Carolina Herrera,Carolina Herrera Very Good Girl 2.7o 80 Ml Eau De Partum Brand New Sealed Box,Eau de Parfum,51.99,8.0,12.0,623.88,woman,21-5-2024,United States,Michigan,Warren
Calvin Klein,Narciso Rodriguez For Her 3.3oz EDP Signature Women's Perfume Spray New,Eau de Parfum,34.99,10.0,26.0,909.74,woman,20-5-2024,United States,Michigan,Detroit
Versace,L'Artisan Parfumeur 'Mon Numero 10' Eau de Parfum 0.7oz/30ml New In Box,Eau de Parfum,48.93,10.0,37.0,1810.41,woman,18-5-2024,United States,New York,Long Island City
Lancôme,9 am Pour Femme by Afnan 3.4 oz EDP Perfume for Women New In Box,Eau de Parfum,29.95,4.0,40.0,1198.0,woman,23-5-2024,United States,Texas,Melissa
Calvin Klein,Juliette Has a Gun Not a Perfume Womens EDP Travel Size 5.5 ML / 0.17 oz NWOB,Eau de Parfum,11.99,10.0,19.0,227.81,woman,11-4-2024,United States,Maryland,Potomac
Dolce & Gabbana,Dolce & Gabbana Light Blue 6.7 fl oz Eau De Toilette Spray Women's New & Sealed,Eau de Toilette,53.99,9.0,3.0,161.97,woman,23-5-2024,United States,Michigan,Warren
Versace,Blue Waltz Perfume 0.63 fl oz,Eau de Parfum,8.34,10.0,409.0,3411.06,woman,23-5-2024,United States,California,Palm Desert
Giorgio Armani,TOMMY GIRL by TOMMY HILFIGER for Women 0.5 oz Eau de Toilette Spray NEW IN BOX,Eau de Toilette,11.95,8.0,14.0,167.3,woman,24-5-2024,United States,United States, Beauty Maxima
Dolce & Gabbana,Dolce&Gabbana Light Blue Forever for Women 3.38 fl oz Eau de Parfum Spray,Eau de Parfum,45.11,3.0,5.0,225.55,woman,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Light Blue by Dolce & Gabbana for women EDT 3.3 / 3.4 oz SEALED NEW,Eau de Toilette,28.85,7.0,82.0,2365.7,woman,22-5-2024,United States,Michigan,Hamtramck
Calvin Klein,Curve Crush by Liz Claiborne EDT Perfume for Women 3.3 / 3.4 oz New In Box,Eau de Toilette,22.23,10.0,3584.0,79672.32,woman,23-5-2024,United States,New Jersey,Hackensack
Lancôme,La Vie Est Belle INTENSEMENT by Lancome EDP for Women 3.4 oz /100ml *NEW IN BOX*,Eau de Parfum,74.99,10.0,160.0,11998.4,woman,14-2-2024,United States,Florida,Miami
Versace,Banana Republic Wildbloom Vert 3.4 oz EDP Perfume for Women New In Box,Eau de Parfum,20.3,6.0,998.0,20259.4,woman,22-5-2024,United States,New Jersey,Hackensack
Versace,Lolita Lempicka by Lolita Lempicka 3.4 oz EDP Perfume for Women New In Box,Eau de Parfum,39.82,10.0,2143.0,85334.26,woman,23-5-2024,United States,New Jersey,Hackensack
Yves Saint Laurent,Roses Musk by Montale perfume for women EDP 3.3 / 3.4 oz New In Box,Eau de Parfum,55.66,23.0,268.0,14916.88,woman,24-5-2024,United States,Texas,Dallas
Lancôme,Knowing by Estee Lauder 2.5 oz EDP Perfume for Women New In Box,Eau de Parfum,42.69,10.0,868.0,37054.92,woman,23-5-2024,United States,New Jersey,Hackensack
Versace,Believe by Britney Spears 3.3 / 3.4 oz EDP Perfume for Women NEW IN BOX,Eau de Parfum,22.36,46.0,177.0,3957.72,woman,24-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Dolce & Gabbana Light Blue 1.7 oz./ 50 ml. Eau de Toilette Spray for Women New,Eau de Toilette,38.0,10.0,11.0,418.0,woman,23-5-2024,United States,Texas,Katy
Ralph Lauren,L'eau D'Issey by Issey Miyake EDT Perfume for Women 1.6 oz New In Box,Eau de Toilette,31.87,6.0,258.0,8222.46,woman,23-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,"M.A.C TURQUATIC Fragrance Blend Parfume Spray, 0.68 Fl Oz. / 20 mL, New In Box",Eau de Parfum,29.5,5.0,7.0,206.5,woman,15-5-2024,United States,California,Camarillo
Unbranded,Alien by Thierry Mugler 3.4 oz EDP Refill Perfume for Women New In Box,Eau de Parfum,76.34,3.0,92.0,7023.28,woman,22-5-2024,United States,New Jersey,Hackensack
Versace,Yellow Diamond by Gianni Versace for women EDT 3.0 oz New Tester,Eau de Toilette,37.63,12.0,1909.0,71835.67,woman,24-5-2024,United States,Texas,Dallas
Calvin Klein,SALVATORE FERRAGAMO POUR FEMME edp Perfume for women 3.4 / 3.3 oz New in Box,Eau de Parfum,29.25,56.0,1347.0,39399.75,woman,22-5-2024,United States,Texas,Dallas
Lancôme,Happy by Clinique Women's Eau de Parfum - 100ml,Eau de Parfum,23.89,10.0,1.0,23.89,woman,23-5-2024,United States,Texas,Dallas
Versace,Mini Versace Dylan Blue Pour Femme 0.17 oz EDP Perfume for Women New In Box,Eau de Parfum,9.39,10.0,336.0,3155.04,woman,23-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Anna Sui Ladies Sky EDT 2.5 oz (Tester) Fragrances 085715064172,Fragrances,32.39,3.0,4.0,129.56,woman,21-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Dolce & Gabbana Light Blue 3.3 /3.4 oz Women’s Eau de Toilette Spray New Sealed,Eau de Toilette,29.75,9.0,108.0,3213.0,woman,23-5-2024,United States,Michigan,Detroit
Unbranded,Jimmy Choo Rose Passion By Jimmy Choo for her EDP 3.3 / 3.4 oz New Tester,Eau de Parfum,36.94,214.0,30.0,1108.2,woman,15-5-2024,United States,Texas,Dallas
Lancôme,Givenchy L'interdit Nocturnal Jasmine 50ml / 1.7 oz EDP Spray Edition Millesime,Eau de Toilette,94.99,2.0,4.0,379.96,woman,23-5-2024,United States,New York,Sanborn
Yves Saint Laurent,Yves Saint Laurent Mon Paris Eau De Parfum 3 oz/90 ml for Women,Eau de Parfum,36.68,10.0,5.0,183.4,woman,22-5-2024,United States,California,Sacramento
Giorgio Armani,Armani Si by Giorgio Armani Eau De Parfum 3.4 fl oz Spray Women's New & Sealed,Eau de Parfum,41.99,2.0,3.0,125.97,woman,20-5-2024,United States,Alabama,Huntsville
Paco Rabanne,Yara by Lattafa Perfumes Femme Concentrated Oil Fragrance Roll-On (10mL),Eau de Parfum,7.2,10.0,128.0,921.6,woman,22-5-2024,United States,Illinois,Addison
Carolina Herrera,GOOD GIRL NEW YORK By CAROLINA HERRERA Dot Drama Black EDP  2.7 Fl Oz/80ml,Eau de Parfum,139.99,3.0,43.0,6019.57,woman,23-5-2024,India,DELHI,DELHI
Versace,Baby Phat Goddess by Kimora Lee Simmons 1.7oz  EDP Spray Perfume  (Pink) Rare,Eau de Parfum,79.95,3.0,1.0,79.95,woman,23-5-2024,United States,New York,New Hyde Park
Dolce & Gabbana,"Jo Malone London English Pear & Sweet Pea Cologne, Large Size 3.4oz/100mL,NEW",Eau de Cologne,99.0,2.0,2.0,198.0,woman,01-5-2024,United States,Michigan,Novi
Lancôme,Lancome Tresor 3.4 oz EDP Romantic Women's Perfume Spray Timeless Fragrance,Eau de Parfum,44.99,10.0,9.0,404.91,woman,23-5-2024,United States,Michigan,Southgate
Unbranded,Cloud by Ariana Grande 3.4 oz EDP Perfume for Women New in Box 2-5 Days Delivery,Eau de Parfum,29.6,6.0,20.0,592.0,woman,22-5-2024,Pakistan,New Jersey,Sayreville
Versace,Complete Set of 7 Love's Baby Soft by MEM  Unboxed Original 90s pl read below,Eau de Cologne,28.0,10.0,6.0,168.0,woman,23-4-2024,United States,New York,Hicksville
Giorgio Armani,Maison Margiela Replica Sailing Day Eau de Toilette 3.4 oz New in Box US,Eau de Toilette,48.88,10.0,48.0,2346.24,woman,13-5-2024,United States,New York,College Point
Giorgio Armani,Escada Santorini Sunrise by Escada Eau De Toilette Spray 3.4oz/100ml for Women,Eau de Toilette,38.01,10.0,32.0,1216.32,woman,23-5-2024,United States,New York,Hauppauge
Unbranded,Cloud by Ariana Grande Perfume 3.4 oz Eau de Parfum EDP for Women BRAND NEW!!,Eau de Parfum,32.0,9.0,10.0,320.0,woman,22-5-2024,United States,Michigan,Hamtramck
Unbranded,"I Want Choo Forever by Jimmy Choo, 3.3 oz EDP Spray for Women",Eau de Parfum,58.62,10.0,48.0,2813.76,woman,21-5-2024,United States,New Jersey,Edison
Carolina Herrera,Daisy Marc Jacobs Eau So Fresh POP 2.5 oz/ 75 ml EDT Spray for Women. New in Box,Eau de Toilette,74.99,10.0,13.0,974.87,woman,20-5-2024,United States,Texas,Katy
Unbranded,50ml Pheromone Perfume Spray for Women Lady Attractant Men Long Lasting Gifts,Eau de Parfum,8.99,10.0,120.0,1078.8,woman,21-4-2024,United States,California,Temecula
Dolce & Gabbana,Burberry Her 3.3 oz EDT eau de toilette Spray Womens Perfume 100 ml New In Box,Eau de Toilette,49.99,10.0,22.0,1099.78,woman,21-5-2024,Taiwan,New York,New York
Dolce & Gabbana,Jo Malone Orris & Sandalwood Cologne Intense Women's Eau de 3.4 fl oz/100ml,Eau de Cologne,86.99,4.0,6.0,521.94,woman,08-5-2024,United States,Nevada,Las Vegas
Giorgio Armani,Nomade by Chloe perfume for women EDP 2.5 oz New In Box,Eau de Parfum,67.14,4.0,124.0,8325.36,woman,23-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Light Blue Summer Vibes by Dolce & Gabbana 3.3 oz EDT Perfume Women New In Box,Eau de Toilette,52.38,10.0,27.0,1414.26,woman,24-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Jo Malone Saffron Cologne Intense Spray Women's Eau de 3.4 fl oz/100ml,Eau de Cologne,86.99,5.0,5.0,434.95,woman,08-5-2024,United States,Nevada,Las Vegas
Calvin Klein,"Juliette Has a Gun PEAR INC. 1.7 oz. Eau de Parfum Spray, New in Sealed Box",Eau de Parfum,54.95,10.0,18.0,989.1,woman,23-5-2024,United States,Texas,Katy
Versace,Chanel Chance Eau Fraiche EDT Eau de Toilette Spray 3.4 Oz 100 Ml (Sealed Box),Eau de Toilette,115.22,8.0,5.0,576.1,woman,17-5-2024,United States,California,Glendale
Dolce & Gabbana,BURBERRY LONDON WOMEN *CLASSIC* 0.15 oz / 4.5 ML Eau De Parfum Miniature In Box,Eau de Parfum,11.49,10.0,20.0,229.8,woman,13-5-2024,United States,New York,Spring Valley
Versace,Circus Fantasy by Britney Spears 3.3 oz EDP Perfume for Women New In Box,Eau de Parfum,19.75,4.0,194.0,3831.5,woman,22-5-2024,United States,New Jersey,Hackensack
Versace,SWEET HONESTY BY AVON | DISCONTINUED 1.7 OZ COLOGNE SPRAY  FREE FAST SHIPPING,Eau de Cologne,16.95,10.0,90.0,1525.5,woman,19-5-2024,United States,Puerto Rico,Humacao
Versace,CLEAN RESERVE Six Piece Spray Travel Layering Collection Perfume 6 X 5ml/0.17oz,Eau de Parfum,23.89,7.0,82.0,1958.98,woman,12-12-2023,United States,New York,New York
Dolce & Gabbana,Gucci Flora Eau De Parfum 3 Pcs Set  / New With Box,Eau de Parfum,52.99,10.0,4.0,211.96,woman,23-5-2024,United States,New York,Long Island City
Dolce & Gabbana,"Light Blue by Dolce & Gabbana, 6.7 oz EDT Spray for Women",Eau de Toilette,65.55,10.0,1355.0,88820.25,woman,24-5-2024,United States,New Jersey,Edison
Calvin Klein,VANILLA VIBES BY JULIETTE HAS A GUN-EDP-SPRAY-3.3 OZ-100 ML-AUTHENTIC-U/B-FRANCE,Eau de Parfum,56.99,2.0,2.0,113.98,woman,24-5-2024,United States,South Carolina,Myrtle Beach
Lancôme,Idole by Lancome Eau de Parfum EDP Perfume for Women 2.5 oz New in Box,Eau de Parfum,49.99,10.0,22.0,1099.78,woman,13-5-2024,United States,Texas,Houston
Ralph Lauren,Ralph Lauren ROMANCE Women 6.7 oz 200 ml Sensuous Body Moisturizer Lotion Sealed,Eau de Parfum,28.4,10.0,65.0,1846.0,woman,22-2-2024,United States,California,Midway City
Versace,ARDEN BEAUTY by Elizabeth Arden 3.3 / 3.4 oz EDP for Women New In Box Sealed,Eau de Parfum,16.82,111.0,662.0,11134.84,woman,24-5-2024,United States,Texas,Dallas
Carolina Herrera,JEAN PAUL GAULTIER CLASSIQUE edt perfume spray 3.3 oz 3.4 Women NEW tester,Eau de Toilette,58.94,95.0,129.0,7603.26,woman,23-5-2024,United States,Texas,Dallas
Carolina Herrera,Carolina Herrera Good Girl BLUSH Womens Perfume EDP Mini 0.24 oz NWOB,Eau de Parfum,24.99,6.0,55.0,1374.45,woman,23-5-2024,United States,Minnesota,Eden Prairie
Dolce & Gabbana,Victoria's Secret Bombshell FINE Body LOTION Fragrance Perfume 250ml,Eau de Parfum,18.5,5.0,2.0,37.0,woman,22-5-2024,United States,Illinois,Lisle
Versace,Dyamante by Daddy Yankee 3.4 oz Eau De Parfum Spray for women New in box,Eau de Parfum,12.15,6.0,533.0,6475.95,woman,21-5-2024,United States,Texas,Dallas
Carolina Herrera,Good Girl Perfume by Carolina Herrera 5.1 oz. Eau de Parfum Spray. New. NO Box,Eau de Parfum,89.99,10.0,285.0,25647.15,woman,23-5-2024,United States,Texas,Katy
Versace,Pure Instinct Pheromone Oil For Her .5oz,Eau de Parfum,13.12,10.0,96.0,1259.52,woman,11-5-2024,United States,Georgia,Carlton
Versace,Avon Women Fragrance Perfume Spray HAIKU 1.7oz  New In Box| FREE Travel spray,Eau de Parfum,16.89,10.0,177.0,2989.53,woman,05-5-2024,United States,Florida,West Palm Beach
Versace,Pacifica Tahitian Gardenia Perfume - Purse Travel Rollerball .33oz/10ml,Eau de Parfum,14.9,10.0,56.0,834.4,woman,20-5-2024,United States,California,Citrus Heights
Versace,NIB {Dior} Miss Dior Rose N Roses Women's Eau de Toilette Miniature 0.17 fl oz,Eau de Toilette,19.48,10.0,4.0,77.92,woman,10-5-2024,United States,California,Irvine
Versace,New Women's EDT Perfume Bvlgari Omnia Paraiba Eau De Toilette Spray 2.2 oz,Eau de Toilette,33.86,8.0,18.0,609.48,woman,15-5-2024,Hong Kong,Texas,Houston
Dolce & Gabbana,Jo Malone London English Pear & Sweet Pea Cologne travel size 9ml/0.3fl.oz NEW!!,Eau de Cologne,16.99,10.0,39.0,662.61,woman,19-5-2024,United States,California,Laguna Niguel
Versace,BVLGARI ROSE GOLDEA BLOSSOM DELIGHT EAU DE PARFUM 0.5OZ 15ML VAPORISATEUR  SPRAY,Eau de Parfum,24.5,10.0,18.0,441.0,woman,24-5-2024,United States,New York,Brooklyn
Versace,Versense By Versace EDT For Women 3.4 oz / 100 ml *NEW*,Eau de Toilette,38.99,10.0,19.0,740.81,woman,08-5-2024,United States,Florida,Miami
Calvin Klein,Boss Ma Vie Pour Femme by Hugo Boss 2.5 oz EDP Perfume for Women New In Box,Eau de Parfum,29.79,10.0,541.0,16116.39,woman,21-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,The Only One by Dolce & Gabbana perfume for women EDP 3.3 / 3.4 oz New Tester,Eau de Parfum,50.22,8.0,380.0,19083.6,woman,23-5-2024,United States,Texas,Dallas
Versace,Montblanc - Signature Eau De Parfum Spray  50ml/1.7oz,Fragrances,31.01,3.0,6.0,186.06,woman,18-5-2024,United States,New York,Brooklyn
Unbranded,Dossier Gourmand White Flowers 1.7 oz Cologne Spray New No Box,Eau de Parfum,22.99,10.0,23.0,528.77,woman,17-5-2024,United States,New Jersey,Bogota
Giorgio Armani,Red Tobacco by Mancera 4 oz EDP Perfume for Men New in Box,Eau de Parfum,55.99,10.0,25.0,1399.75,woman,20-5-2024,Taiwan,New York,New York
Lancôme,Estee Lauder Beautiful Perfume Eau de Parfum Spray 1 oz 30ml (SEALED AUTHENTIC!),Eau de Parfum,23.99,8.0,26.0,623.74,woman,06-5-2024,United States,California,Hemet
Carolina Herrera,"Daisy Eau So Fresh by Marc Jacobs 4.25 Oz / 125 Ml – EDP Spray, Sealed",Eau de Toilette,39.99,5.0,32.0,1279.68,woman,09-5-2024,United States,Michigan,Dearborn
Ralph Lauren,Fancy Love by Jessica Simpson 8 oz Body Mist for Women Brand New,Fragrances,10.98,10.0,279.0,3063.42,woman,22-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Dolce & Gabbana Pour Femme 3.3 / 3.4 oz EDP Perfume for Women Brand New Tester,Eau de Parfum,41.34,2.0,171.0,7069.14,woman,16-5-2024,United States,New Jersey,Hackensack
Calvin Klein,Donna Karan Cashmere Mist 3.4 oz / 100ml Women Eau de Parfum Brand New Sealed,Eau de Parfum,29.95,8.0,1239.0,37108.05,woman,22-5-2024,United States,Michigan,Warren
Carolina Herrera,Rasasi Ladies Daarej EDP Spray 3.4 oz Fragrances 614514177013,Fragrances,18.79,3.0,5.0,93.95,woman,22-5-2024,United States,New York,Brooklyn
Ralph Lauren,NEW! L'eau D'Issey by Issey Miyake 0.84 oz EDT Perfume for Women 5B,Eau de Toilette,21.0,3.0,2.0,42.0,woman,20-5-2024,United States,Arizona,Mesa
Versace,The Body Shop 'White Musk Libertine' Eau De Toilette 2oz/60ml New,Eau de Toilette,19.3,10.0,10.0,193.0,woman,23-5-2024,United States,New York,Long Island City
Lancôme,Givenchy Dahlia Divin For Women Eau de Parfum Spray 2.5 fl oz / 75ML EDP,Eau de Parfum,70.0,6.0,6.0,420.0,woman,12-4-2024,United States,New York,Franklin Square
Versace,Light Blue 6.7 oz / 200mL Women's Eau De Toilette Spray Perfume Brand New Sealed,Eau de Toilette,40.99,10.0,14.0,573.86,woman,21-5-2024,United States,Washington,Bainbridge Island
Ralph Lauren,Premium Fragrance Body Oil PINK SUGAR for Women 16 oz,Eau de Parfum,33.5,10.0,11.0,368.5,woman,19-3-2024,United States,New York,New York
Unbranded,Jimmy Choo Illicit 2 oz EDP Perfume for Women New In Box,Eau de Parfum,28.18,10.0,131.0,3691.58,woman,22-5-2024,United States,New Jersey,Hackensack
Ralph Lauren,FRACAS by Robert Piguet Parfum Mini Women Splash 0.14 oz. No Box  New & RARE(P44,Eau de Parfum,23.99,10.0,95.0,2279.05,woman,20-4-2024,United States,New Jersey,Edison
Yves Saint Laurent,Khadlaj Hareem Al Sultan Gold Concentrated Oil Perfume 35 ml Women Spray,Eau de Parfum,25.99,10.0,49.0,1273.51,woman,22-5-2024,United States,New York,New York
Ralph Lauren,Michael Kors Silky Body Lotion 2.5 oz / 75 ml NEW,Eau de Parfum,29.99,10.0,283.0,8487.17,woman,28-3-2024,United States,New Jersey,Lake Hiawatha
Versace,Elizabeth & James Nirvana Rose 0.34 oz eau de parfum rollerball NIB,Eau de Parfum,10.99,10.0,104.0,1142.96,woman,16-5-2024,United States,New Jersey,Edison
Paco Rabanne,Coach Poppy Women's Eau de Parfum Spray 3.4 Oz Fragrance New Sealed,Eau de Parfum,30.99,5.0,68.0,2107.32,woman,13-5-2024,United States,Michigan,Detroit
Dolce & Gabbana,Victoria's Secret Bombshell Escape Eau De Parfum 3.4oz,Eau de Parfum,55.0,2.0,8.0,440.0,woman,24-5-2024,United States,Nebraska,Lincoln
Calvin Klein,Discontinued REALITIES By Liz Claiborne 3.4oz Eau De Parfum (True Photo),Eau de Parfum,54.0,10.0,163.0,8802.0,woman,18-5-2024,United States,New York,Sunnyside
Paco Rabanne,I Love Love Cheap and Chic by Moschino EDT For Women 100 ml *NEW*,Eau de Toilette,24.99,3.0,25.0,624.75,woman,08-5-2024,United States,Florida,Miami
Dolce & Gabbana,Attar Al Wesal EDP Perfume By Al Wataniah 100 ML🥇Hot New Super Rich Fragrance🥇,Eau de Parfum,39.99,10.0,79.0,3159.21,woman,20-5-2024,United States,California,San Diego
Dolce & Gabbana,BURBERRY BODY EDP 2.0ml .06fl oz x 5 PERFUME SPRAY SAMPLE VIALS,Eau de Parfum,10.0,10.0,150.0,1500.0,woman,18-2-2024,United States,New York,Albany
Versace,Elie Saab Girl of Now Shine EDP 1.0 oz Fragrances 7640233340233,Fragrances,34.77,3.0,4.0,139.08,woman,22-5-2024,United States,New York,Brooklyn
Versace,VALENTINO Perfume Travel Spray 10ml (Choose Your Scent) Combined Shipping,Eau de Parfum,20.95,7.0,238.0,4986.1,woman,17-5-2024,United States,California,Roseville
